,Unnamed: 0,key,loc_x,loc_y,datetime,hashtag
1445,1445,https://www.instagram.com/p/CH91uQMgKAl/,126.86025618946002,33.5251436596119,2020-11-24T08:11:33.000Z,구좌읍맛집
1446,1446,https://www.instagram.com/p/CH91uQMgKAl/,126.86025618946002,33.5251436596119,2020-11-24T08:11:33.000Z,구좌맛집
1447,1447,https://www.instagram.com/p/CH91uQMgKAl/,126.86025618946002,33.5251436596119,2020-11-24T08:11:33.000Z,구좌읍맛집
1463,1463,https://www.instagram.com/p/CH9198wnStv/,126.23691714293899,33.2746792813178,2020-11-24T08:10:29.000Z,제주흑돼지맛집
1464,1464,https://www.instagram.com/p/CH9198wnStv/,126.23691714293899,33.2746792813178,2020-11-24T08:10:29.000Z,제주도흑돼지맛집
1476,1476,https://www.instagram.com/p/CH9198wnStv/,126.23691714293899,33.2746792813178,2020-11-24T08:10:29.000Z,흑돼지맛집
1479,1479,https://www.instagram.com/p/CH9198wnStv/,126.23691714293899,33.2746792813178,2020-11-24T08:10:29.000Z,젓갈맛집
1481,1481,https://www.instagram.com/p/CH9198wnStv/,126.23691714293899,33.2746792813178,2020-11-24T08:10:29.000Z,속초젓갈맛집
1490,1490,https://www.instagram.com/p/CH915uIAQrz/,126.63621623625866,33.30034607599768,2020-11-24T08:09:54.000Z,서귀포맛집
1513,1513,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,애월맛집
1515,1515,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,카레맛집
1517,1517,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,제주도민맛집
1519,1519,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,제주맛집
1520,1520,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,제주혼밥맛집
1521,1521,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,제주맛집추천
1522,1522,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,제주오션뷰맛집
1527,1527,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,제주맛집추천
1528,1528,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,제주도맛집
1530,1530,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,제주맛집추천
1533,1533,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,제주시맛집
1534,1534,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,애월해안도로맛집
1535,1535,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,제주애월맛집
1536,1536,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,한림맛집
1537,1537,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,한담맛집
1538,1538,https://www.instagram.com/p/CH917b6FuKE/,126.381106668339,33.4842446359284,2020-11-24T08:10:08.000Z,제주공항맛집
